schemaVersion,suiteId,seed,caseId,exactDepth,algorithm,repetitionIndex,status,solutionDepth,solutionMoves,nodesExpanded,nodesGenerated,limitReason,elapsedMs
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:1|X:2.1|Y:2.0|Z:1.1,3,BIDIRECTIONAL_BFS,0,SOLVED,3,F_CW L_CW B_CCW,14,168,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:1|X:2.1|Y:2.0|Z:1.1,3,IDA_STAR,0,SOLVED,3,F_CW L_CW B_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:21|X:1.1|Y:2.2|Z:3.0,3,BIDIRECTIONAL_BFS,0,SOLVED,3,U_CCW U_CCW L_CW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:21|X:1.1|Y:2.2|Z:3.0,3,IDA_STAR,0,SOLVED,3,U_CCW U_CCW L_CW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:21|X:1.1|Y:2.2|Z:3.0,3,BFS,0,SOLVED,3,U_CCW U_CCW L_CW,230,2760,,3
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:5|X:1.2|Y:2.2|Z:0.0,3,IDA_STAR,0,SOLVED,3,U_CCW L_CCW U_CCW,3,36,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:5|X:1.2|Y:2.2|Z:0.0,3,BFS,0,SOLVED,3,U_CCW L_CCW U_CCW,307,3684,,4
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:5|X:1.2|Y:2.2|Z:0.0,3,BIDIRECTIONAL_BFS,0,SOLVED,3,U_CCW L_CCW U_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:3.2|Y:3.1|Z:3.1,3,BFS,0,SOLVED,3,R_CW F_CCW U_CCW,745,8940,,8
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:3.2|Y:3.1|Z:3.1,3,BIDIRECTIONAL_BFS,0,SOLVED,3,R_CW F_CCW U_CCW,14,168,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:18|X:3.2|Y:3.1|Z:3.1,3,IDA_STAR,0,SOLVED,3,R_CW F_CCW U_CCW,3,36,,0
